source_id,title,url,source_class,year,route_section,km_start,km_end,route_match_confidence,evidence_class,access_status,expected_visual_count,subagent_origin,notes,harvest_batch
YV090,SPIRIT OF THE IBEX | Meet the Spirit of the Julian Alps Trail Run by UTMB,https://www.youtube.com/watch?v=xhHECBFBx7k,official YouTube video,2026,official promo / route-wide spirit clip,0,124.5,promo-broad,official promo video context,public YouTube,thumbnail/autostill plus video review candidate,Copernicus,"Official related clip not captured by the earlier video-gallery rows; broad promo context, not meter-level surface evidence.",
YV091,5 Incredible Things You Can Expect to See On the Julian Alps Trail Run Routes,https://www.youtube.com/shorts/5iceKH-m9Xk,official/route YouTube Shorts video,unknown,route-wide short-form promo,0,124.5,promo-broad,route-wide short-form visual context,public YouTube Shorts,thumbnail/autostill plus Shorts review candidate,Copernicus,Shorts shelf result with route-wide phrasing; source-existence/thumbnail context until inspected manually.,
YV092,Julian Alps Trail run 2025 @adventuretrailrun,https://www.youtube.com/shorts/q8jOeUNXUh0,runner YouTube Shorts video,2025,"race-day short, distance unclear",0,124.5,race-media-context,direct runner race short,public YouTube Shorts,thumbnail/autostill plus Shorts review candidate,Copernicus,Generic creator-tag title from Shorts shelf; distance and location need manual review.,
YV093,Julian Alps Trail Run (JAT) 2025 (SL) - Vlog Day 1,https://www.youtube.com/shorts/wmcuCXwSCxQ,runner YouTube Shorts video,2025,race-weekend/vlog context,0,124.5,race-media-context-low,runner vlog short,public YouTube Shorts,thumbnail/autostill plus Shorts review candidate,Copernicus,Found via JAT/Slovenija shorthand; may be race-weekend logistics rather than course footage.,
YV094,Julian Alps Trail Run (JAT) 2025 (SL) - Vlog Day 3,https://www.youtube.com/shorts/VxTuZ1cVqkw,runner YouTube Shorts video,2025,race-weekend/vlog context,0,124.5,race-media-context-low,runner vlog short,public YouTube Shorts,thumbnail/autostill plus Shorts review candidate,Copernicus,Found via JAT/Slovenija shorthand; section/location unknown until Shorts frame review.,
YV095,I Feel Slovenia Julian Alps Trail Run by UTMB,https://www.youtube.com/watch?v=RDW-N80QJ7A,tourism/official YouTube video,unknown,event-wide tourism/race context,0,124.5,official-broad,tourism/race video context,public YouTube,thumbnail/autostill plus video review candidate,Copernicus,Tourism-channel phrasing missed by distance-focused searches; route/event context pending frame audit.,
YV096,Julian Alps by UTMB 2024 - 120 km,https://www.youtube.com/watch?v=doNSWNx9EwQ,runner YouTube video,2024,120K previous-year full route,0,124.5,direct-previous-year-distance,direct runner race video,public YouTube,thumbnail/autostill plus video review candidate,Copernicus,Direct 2024 120K title missed by previous pass; high-value prior-year full-route visual candidate.,
YV097,Julian Alps Trial Run by UTMB 2024 Jat Sky,https://www.youtube.com/watch?v=KQBCXjAvVMw,runner YouTube video,2024,Sky Trail overlap / typo-title source,60,124.5,overlap-route-medium,direct runner race video on overlapping course,public YouTube,thumbnail/autostill plus video review candidate,Copernicus,"Title uses Trial typo and JAT shorthand; likely Sky overlap source, exact section pending review.",
YV098,Julian Alps Trail Run 60K 2022,https://www.youtube.com/watch?v=o_KE-dBMy60,runner YouTube video,2022,older 60K overlap,60,124.5,older-overlap,older runner race video,public YouTube,thumbnail/autostill plus video review candidate,Copernicus,Unique 2022 60K overlap video; older course context only until compared with current GPX.,
YV099,"Juliane RÖSSLER, female winner of 100k Julian Alps Ultra Sky Trail",https://www.youtube.com/shorts/tf80xeQQA0g,race YouTube Shorts video,older,100K / finish-event context,44,124.5,older-overlap,older race short-form video,public YouTube Shorts,thumbnail/autostill plus Shorts review candidate,Copernicus,Winner-focused older Shorts result; useful source lead but likely limited surface value.,
YV100,Running 100 miles in less than 23h! Julian Alps Ultra Trail,https://www.youtube.com/shorts/cWLRoev-sQc,race YouTube Shorts video,older,older 100M/170K overlap,0,124.5,older-overlap,older long-course short-form video,public YouTube Shorts,thumbnail/autostill plus Shorts review candidate,Copernicus,Short-form older long-course clip; broad visual context only.,
YV101,To Stol from Završnica – circular tour in the Karavanke,https://www.youtube.com/watch?v=HatRuGh5NBs,route-adjacent YouTube video,unknown,Zavrsnica to Stol route context,60,78,same-route-medium-high,route-adjacent hiking video context,public YouTube,thumbnail/autostill plus video review candidate,Copernicus,Route-overlap query surfaced this Stol approach video; likely useful for Zavrsnica/Stol terrain context.,
YV102,Virtual hike Via Alpina A03: Dovje » Koča na Golici,https://www.youtube.com/watch?v=i69n6Zc0WEM,route-adjacent YouTube video,unknown,Golica to Dovje / Karawanks south-side context,88,106.2,adjacent-route-medium-high,route-adjacent hiking video context,public YouTube,thumbnail/autostill plus video review candidate,Copernicus,Dovje-to-Golica direction overlaps named late-course terrain in reverse/adjacent form; frame localization required.,
YV103,Golica: Winter Trail Hike to a Slovenian Icon,https://www.youtube.com/watch?v=f7n98otq12k,route-adjacent YouTube video,unknown,Golica context,88,91,adjacent-context-medium,route-adjacent hiking video context,public YouTube,thumbnail/autostill plus video review candidate,Copernicus,Winter Golica terrain context; season and exact route may differ from September race conditions.,
YV104,Golica (1835m) [Full route] (4K),https://www.youtube.com/watch?v=nP-lyKkaPP4,route-adjacent YouTube video,unknown,Golica full-route context,88,91,adjacent-route-medium,route-adjacent hiking video context,public YouTube,thumbnail/autostill plus video review candidate,Copernicus,"Local hiking title only; useful Golica visual lead, not direct race proof without frame match.",
YV105,Na NAJVIŠJI vrh Karavank STOL,https://www.youtube.com/watch?v=eI_75WV72-4,route-adjacent YouTube video,unknown,Stol / Karavanks context,72,78,same-location-medium-high,route-adjacent hiking video context,public YouTube,thumbnail/autostill plus video review candidate,Copernicus,Slovene Stol/Karavanke source surfaced by local-language route search; strong same-mountain context.,
YV106,"GOLICA. Smolej farm, waterfall, koča, daffodils",https://www.youtube.com/watch?v=rs7dGRdVF1Q,route-adjacent YouTube video,unknown,Golica hut and approach context,88,91,adjacent-context-low-medium,route-adjacent travel video context,public YouTube,thumbnail/autostill plus video review candidate,Copernicus,New local travelogue around Golica; useful same-area context only.,
YV107,Hike Golica,https://www.youtube.com/watch?v=bizgHUd6d1w,route-adjacent YouTube video,unknown,Golica context,88,91,adjacent-context-low-medium,route-adjacent hiking video context,public YouTube,thumbnail/autostill plus video review candidate,Copernicus,Local hiking title only; use as broad Golica context pending manual review.,
YV108,Izlet z vozičkom: Kranjska Gora - Gozd Martuljek,https://www.youtube.com/watch?v=q7LzBNNN-dI,local corridor YouTube video,unknown,Kranjska Gora to Gozd Martuljek final corridor,117,124.5,adjacent-route-medium-high,local corridor video context,public YouTube,thumbnail/autostill plus video review candidate,Copernicus,Slovene local corridor source for the final Kranjska Gora/Gozd Martuljek area; direction and exact path need review.,
YV109,Kranjska Gora – Martuljek Waterfalls Hiking Trail,https://www.youtube.com/watch?v=l0lYy926N0U,route-adjacent YouTube video,unknown,Gozd Martuljek side-valley context,117,119,adjacent-context-medium,local hiking video context,public YouTube,thumbnail/autostill plus video review candidate,Copernicus,Side-valley/current local video around Gozd Martuljek; adjacent context rather than exact race line.,
YV110,JAT 120 UTMB 2025,https://www.youtube.com/watch?v=sLE0czbKm3M,runner YouTube video,2025,direct 120K full-route candidate,0,124.5,direct-current-race-distance,direct runner race video,public YouTube,thumbnail/autostill plus video review candidate,Hubble,Adversarial video pass found exact JAT 120 title and nonduplicate ID; high-priority frame-review source.,2026-06-20-continuation-video-photo-pass
YV111,Julian Alps Trail Run by UTMB - JAT120 COYOTE,https://www.youtube.com/watch?v=RCdcYqH-t44,runner YouTube video,2024/2025 inferred,direct 120K broad-route candidate,0,124.5,direct-race-distance,direct runner race video,public YouTube,thumbnail/autostill plus video review candidate,Hubble,Short direct JAT120 video candidate; useful source lead pending frame localization.,2026-06-20-continuation-video-photo-pass
YV112,SKY TRAIL 52K Complete Route Review,https://www.youtube.com/watch?v=SInXNGhRYvk,route review YouTube video,2024/2025 inferred,Sky Trail / Zirovnica to Kranjska Gora overlap,60,124.5,overlap-route-high,route-preview video on overlapping course,public YouTube,thumbnail/autostill plus video review candidate,Hubble,Complete route review for the shared 52K/Sky Trail back half; distinct from prior Sky Trail runner videos.,2026-06-20-continuation-video-photo-pass
YV113,CCC 2024 & 80km Julian Alps by UTMB,https://www.youtube.com/watch?v=RcKKQos5vWs,runner YouTube video,2024,80K overlap Bled to Kranjska Gora,44,124.5,overlap-route-high,direct runner race video on overlapping course,public YouTube,thumbnail/autostill plus video review candidate,Hubble,80K overlap candidate from Painda Fitness; likely useful back-half imagery but needs frame review.,2026-06-20-continuation-video-photo-pass
YV114,PROTIME Julian Alps Trail Run 2025 Part 1,https://www.youtube.com/watch?v=AFW4vV7b2q4,race timing YouTube video,2025,event controls / start-finish venue,0,124.5,race-media-context-low,fixed-camera race/event video,public YouTube,thumbnail/autostill plus video review candidate,Hubble,"Fixed timing/venue camera; retained for exhaustive event imagery, low surface value until frames are reviewed.",2026-06-20-continuation-video-photo-pass
YV115,PROTIME Julian Alps Trail Run 2025 Part 2,https://www.youtube.com/watch?v=rjfIQvcBQEA,race timing YouTube video,2025,event controls / start-finish venue,0,124.5,race-media-context-low,fixed-camera race/event video,public YouTube,thumbnail/autostill plus video review candidate,Hubble,"Fixed timing/venue camera; retained for exhaustive event imagery, low surface value until frames are reviewed.",2026-06-20-continuation-video-photo-pass
YV116,PROTIME Julian Alps Trail Run 2025 Part 3,https://www.youtube.com/watch?v=0dLNfpxvrSg,race timing YouTube video,2025,event controls / start-finish venue,0,124.5,race-media-context-low,fixed-camera race/event video,public YouTube,thumbnail/autostill plus video review candidate,Hubble,"Fixed timing/venue camera; retained for exhaustive event imagery, low surface value until frames are reviewed.",2026-06-20-continuation-video-photo-pass
YV117,PROTIME Julian Alps Trail Run 2025 Part 4,https://www.youtube.com/watch?v=_ZyzIUE_Lwk,race timing YouTube video,2025,event controls / start-finish venue,0,124.5,race-media-context-low,fixed-camera race/event video,public YouTube,thumbnail/autostill plus video review candidate,Hubble,"Fixed timing/venue camera; retained for exhaustive event imagery, low surface value until frames are reviewed.",2026-06-20-continuation-video-photo-pass
YV118,PROTIME Julian Alps Trail Run 2025 Part 5,https://www.youtube.com/watch?v=YzunnKc4r4k,race timing YouTube video,2025,event controls / start-finish venue,0,124.5,race-media-context-low,fixed-camera race/event video,public YouTube,thumbnail/autostill plus video review candidate,Hubble,"Fixed timing/venue camera; retained for exhaustive event imagery, low surface value until frames are reviewed.",2026-06-20-continuation-video-photo-pass
YV119,JULIAN ALPS TRAIL RUN 2024 PROTIME,https://www.youtube.com/watch?v=StcDV9N99FY,race timing YouTube video,2024,fixed timing / venue recording,0,124.5,race-media-context-low,fixed-camera race/event video,public YouTube,thumbnail/autostill plus video review candidate,Hubble,"Long fixed-camera recording; likely venue/control imagery rather than trail surface, but nonduplicate and retained.",2026-06-20-continuation-video-photo-pass
YV120,海外レース/スロベニア Julian Alps Trail Run BY UTMB,https://www.youtube.com/watch?v=3QuIubKGJZI,runner YouTube video,2024/2025 inferred,race-wide / distance unclear,0,124.5,race-media-context,direct runner race video,public YouTube,thumbnail/autostill plus video review candidate,Hubble,Japanese-titled race video missed by standard language queries; distance and section unknown pending frame review.,2026-06-20-continuation-video-photo-pass
YV121,Julian Alps Trail Run by UTMB 2025,https://www.youtube.com/watch?v=IR95klSki-s,runner YouTube video,2025,current race / derivative-risk source,0,124.5,race-media-context-low,direct runner race video,public YouTube,thumbnail/autostill plus video review candidate,Hubble,"Short Domenico Greco source may overlap existing creator content, but the URL/ID is new and retained for duplicate-frame review.",2026-06-20-continuation-video-photo-pass
